Date,Close
20/03/2019 16:00:00,102.31
21/03/2019 16:00:00,104.15
22/03/2019 16:00:00,101.27
25/03/2019 16:00:00,101.55
26/03/2019 16:00:00,103.15
27/03/2019 16:00:00,103.07
28/03/2019 16:00:00,103.86
29/03/2019 16:00:00,103.84
01/04/2019 16:00:00,105.55
02/04/2019 16:00:00,105.23
03/04/2019 16:00:00,104.69
04/04/2019 16:00:00,104.46
05/04/2019 16:00:00,105.73
08/04/2019 16:00:00,106.57
09/04/2019 16:00:00,106.93
10/04/2019 16:00:00,107.51
11/04/2019 16:00:00,106.46
12/04/2019 16:00:00,108.48
15/04/2019 16:00:00,108.14
16/04/2019 16:00:00,108.2
17/04/2019 16:00:00,108.81
18/04/2019 16:00:00,107.36
22/04/2019 16:00:00,106.81
23/04/2019 16:00:00,106.9
24/04/2019 16:00:00,107.22
25/04/2019 16:00:00,110.22
26/04/2019 16:00:00,110.56
29/04/2019 16:00:00,112.44
30/04/2019 16:00:00,112.77
01/05/2019 16:00:00,110.94
02/05/2019 16:00:00,109.7
03/05/2019 16:00:00,111.96
06/05/2019 16:00:00,110.85
07/05/2019 16:00:00,108.95
08/05/2019 16:00:00,109.07
09/05/2019 16:00:00,109.73
10/05/2019 16:00:00,110.41
13/05/2019 16:00:00,106.83
14/05/2019 16:00:00,109.09
15/05/2019 16:00:00,111.5
16/05/2019 16:00:00,113.87
17/05/2019 16:00:00,112.8
20/05/2019 16:00:00,112.15
21/05/2019 16:00:00,112.43
22/05/2019 16:00:00,112.47
23/05/2019 16:00:00,109.9
24/05/2019 16:00:00,109.85
28/05/2019 16:00:00,111.74
29/05/2019 16:00:00,110.08
30/05/2019 16:00:00,111.41
31/05/2019 16:00:00,109.75
03/06/2019 16:00:00,105.52
04/06/2019 16:00:00,108.73
05/06/2019 16:00:00,110.77
06/06/2019 16:00:00,111.78
07/06/2019 16:00:00,114.02
10/06/2019 16:00:00,115.62
11/06/2019 16:00:00,114.6
12/06/2019 16:00:00,114.5
13/06/2019 16:00:00,115.72
14/06/2019 16:00:00,116.17
17/06/2019 16:00:00,117.16
18/06/2019 16:00:00,115.98
19/06/2019 16:00:00,117.14
20/06/2019 16:00:00,118.79
21/06/2019 16:00:00,116.21
24/06/2019 16:00:00,116.5
25/06/2019 16:00:00,114.44
26/06/2019 16:00:00,114.15
27/06/2019 16:00:00,113.67
28/06/2019 16:00:00,114.46
01/07/2019 16:00:00,115.03
02/07/2019 16:00:00,116.17
03/07/2019 13:00:00,117.68
05/07/2019 16:00:00,117.16
08/07/2019 16:00:00,116.95
09/07/2019 16:00:00,118.37
10/07/2019 16:00:00,119.64
11/07/2019 16:00:00,120.65
12/07/2019 16:00:00,120.12
15/07/2019 16:00:00,120.9
16/07/2019 16:00:00,119.71
17/07/2019 16:00:00,118.81
18/07/2019 16:00:00,119.87
19/07/2019 16:00:00,118.63
22/07/2019 16:00:00,118.69
23/07/2019 16:00:00,120.22
24/07/2019 16:00:00,121.3
25/07/2019 16:00:00,115.12
26/07/2019 16:00:00,115.49
29/07/2019 16:00:00,111.45
30/07/2019 16:00:00,112.04
31/07/2019 16:00:00,110.4
01/08/2019 16:00:00,110.8
02/08/2019 16:00:00,107.09
05/08/2019 16:00:00,103.6
06/08/2019 16:00:00,105.03
07/08/2019 16:00:00,106.63
08/08/2019 16:00:00,106.79
09/08/2019 16:00:00,104.82
12/08/2019 16:00:00,102.72
13/08/2019 16:00:00,106.04
14/08/2019 16:00:00,103.27
15/08/2019 16:00:00,104.95
16/08/2019 16:00:00,106.16
19/08/2019 16:00:00,107.67
20/08/2019 16:00:00,107.37
21/08/2019 16:00:00,109.82
22/08/2019 16:00:00,108.77
23/08/2019 16:00:00,106.04
26/08/2019 16:00:00,107.66
27/08/2019 16:00:00,107.45
28/08/2019 16:00:00,107.47
29/08/2019 16:00:00,109.21
30/08/2019 16:00:00,109.05
03/09/2019 16:00:00,106.75
04/09/2019 16:00:00,108.73
05/09/2019 16:00:00,111.46
06/09/2019 16:00:00,110.05
09/09/2019 16:00:00,105.43
10/09/2019 16:00:00,103.05
11/09/2019 16:00:00,104.02
12/09/2019 16:00:00,107.1
13/09/2019 16:00:00,107
16/09/2019 16:00:00,106.52
17/09/2019 16:00:00,107.5
18/09/2019 16:00:00,105.6
19/09/2019 16:00:00,106.12
20/09/2019 16:00:00,104.64
23/09/2019 16:00:00,105.11
24/09/2019 16:00:00,103.69
25/09/2019 16:00:00,104.14
26/09/2019 16:00:00,104.55
27/09/2019 16:00:00,102.2
30/09/2019 16:00:00,103.59
01/10/2019 16:00:00,102.53
02/10/2019 16:00:00,99.73
03/10/2019 16:00:00,101.03
04/10/2019 16:00:00,102.79
07/10/2019 16:00:00,101.62
08/10/2019 16:00:00,99.33
09/10/2019 16:00:00,99.89
10/10/2019 16:00:00,100.54
11/10/2019 16:00:00,101.58
14/10/2019 16:00:00,101.75
15/10/2019 16:00:00,103.59
16/10/2019 16:00:00,103.09
17/10/2019 16:00:00,103.63
18/10/2019 16:00:00,101.22
21/10/2019 16:00:00,101.44
22/10/2019 16:00:00,97.36
23/10/2019 16:00:00,96.64
24/10/2019 16:00:00,104.91
25/10/2019 16:00:00,107.19
28/10/2019 16:00:00,106.6
29/10/2019 16:00:00,105
30/10/2019 16:00:00,106.5
31/10/2019 16:00:00,104.1
01/11/2019 16:00:00,104.98
04/11/2019 16:00:00,102.81
05/11/2019 16:00:00,100.99
06/11/2019 16:00:00,100.63
07/11/2019 16:00:00,100.47
08/11/2019 16:00:00,101.42
11/11/2019 16:00:00,102.67
12/11/2019 16:00:00,102.03
13/11/2019 16:00:00,102.12
14/11/2019 16:00:00,103.73
15/11/2019 16:00:00,104.2
18/11/2019 16:00:00,103.66
19/11/2019 16:00:00,104.95
20/11/2019 16:00:00,104.09
21/11/2019 16:00:00,102.55
22/11/2019 16:00:00,101.77
25/11/2019 16:00:00,104.45
26/11/2019 16:00:00,106.2
27/11/2019 16:00:00,107.75
29/11/2019 13:00:00,108.01
02/12/2019 16:00:00,106.21
03/12/2019 16:00:00,105.59
04/12/2019 16:00:00,105
05/12/2019 16:00:00,104.59
06/12/2019 16:00:00,104.34
09/12/2019 16:00:00,103.78
10/12/2019 16:00:00,103.62
11/12/2019 16:00:00,105.51
12/12/2019 16:00:00,105.67
13/12/2019 16:00:00,107.65
16/12/2019 16:00:00,109.57
17/12/2019 16:00:00,108.46
18/12/2019 16:00:00,107.83
19/12/2019 16:00:00,108.88
20/12/2019 16:00:00,108.75
23/12/2019 16:00:00,108.61
24/12/2019 13:00:00,108.69
26/12/2019 16:00:00,109.75
27/12/2019 16:00:00,109.4
30/12/2019 16:00:00,107.97
31/12/2019 16:00:00,108.17
02/01/2020 16:00:00,110.75
03/01/2020 16:00:00,108.76
06/01/2020 16:00:00,110.17
07/01/2020 16:00:00,109.67
08/01/2020 16:00:00,111.82
09/01/2020 16:00:00,112.57
10/01/2020 16:00:00,112.93
13/01/2020 16:00:00,115.28
14/01/2020 16:00:00,114.64
15/01/2020 16:00:00,114.85
16/01/2020 16:00:00,115.4
17/01/2020 16:00:00,116.04
21/01/2020 16:00:00,116.15
22/01/2020 16:00:00,115.5
23/01/2020 16:00:00,117.89
24/01/2020 16:00:00,116.98
27/01/2020 16:00:00,115.24
28/01/2020 16:00:00,116.52
29/01/2020 16:00:00,116.66
30/01/2020 16:00:00,117.12
31/01/2020 16:00:00,113.89
03/02/2020 16:00:00,116.51
04/02/2020 16:00:00,120.08
05/02/2020 16:00:00,119.72
06/02/2020 16:00:00,119.89
07/02/2020 16:00:00,118.88
10/02/2020 16:00:00,120.06
11/02/2020 16:00:00,118.84
12/02/2020 16:00:00,118.56
13/02/2020 16:00:00,120.51
14/02/2020 16:00:00,122.99
18/02/2020 16:00:00,122.27
19/02/2020 16:00:00,123.91
20/02/2020 16:00:00,122.43
21/02/2020 16:00:00,119.49
24/02/2020 16:00:00,116.44
25/02/2020 16:00:00,109.66
26/02/2020 16:00:00,109.11
27/02/2020 16:00:00,107.84
28/02/2020 16:00:00,107.99
02/03/2020 16:00:00,112.86
03/03/2020 16:00:00,109.76
04/03/2020 16:00:00,115.3
05/03/2020 16:00:00,112.18
06/03/2020 16:00:00,110.89
09/03/2020 16:00:00,101.63
10/03/2020 16:00:00,109.74
11/03/2020 16:00:00,103.9
12/03/2020 16:00:00,96.96
13/03/2020 16:00:00,110.15
16/03/2020 16:00:00,92.72
17/03/2020 16:00:00,97.87
18/03/2020 16:00:00,91.46
19/03/2020 16:00:00,93.69
20/03/2020 16:00:00,86.68
23/03/2020 16:00:00,85.26
24/03/2020 16:00:00,97.29
25/03/2020 16:00:00,95.71
26/03/2020 16:00:00,100.63
27/03/2020 16:00:00,93.48
30/03/2020 16:00:00,97.03
31/03/2020 16:00:00,95.74
01/04/2020 16:00:00,91.38
02/04/2020 16:00:00,93.52
03/04/2020 16:00:00,92.39
06/04/2020 16:00:00,101.67
07/04/2020 16:00:00,100.28
08/04/2020 16:00:00,105.06
09/04/2020 16:00:00,105.84
13/04/2020 16:00:00,105.98
14/04/2020 16:00:00,109.79
15/04/2020 16:00:00,107.95
16/04/2020 16:00:00,108.31
17/04/2020 16:00:00,111.85
20/04/2020 16:00:00,112.17
21/04/2020 16:00:00,107.54
22/04/2020 16:00:00,115.19
23/04/2020 16:00:00,115.24
24/04/2020 16:00:00,120.18
27/04/2020 16:00:00,120.53
28/04/2020 16:00:00,116.14
29/04/2020 16:00:00,123.58
30/04/2020 16:00:00,123
01/05/2020 16:00:00,120.61
04/05/2020 16:00:00,123.66
05/05/2020 16:00:00,125.43
06/05/2020 16:00:00,128.31
07/05/2020 16:00:00,146.29
08/05/2020 16:00:00,144.96
11/05/2020 16:00:00,143.96
12/05/2020 16:00:00,141.03
13/05/2020 16:00:00,143.73
14/05/2020 16:00:00,144.41
15/05/2020 16:00:00,145.51
18/05/2020 16:00:00,146.24
19/05/2020 16:00:00,145.39
20/05/2020 16:00:00,150.94
21/05/2020 16:00:00,148.22
22/05/2020 16:00:00,150.86
26/05/2020 16:00:00,147
27/05/2020 16:00:00,145.96
28/05/2020 16:00:00,148.79
29/05/2020 16:00:00,155.01
01/06/2020 16:00:00,154.53
02/06/2020 16:00:00,157.49
03/06/2020 16:00:00,156.78
04/06/2020 16:00:00,154.6
05/06/2020 16:00:00,156
08/06/2020 16:00:00,156.09
09/06/2020 16:00:00,156.86
10/06/2020 16:00:00,159.91
11/06/2020 16:00:00,153.04
12/06/2020 16:00:00,155.26
15/06/2020 16:00:00,157.55
16/06/2020 16:00:00,161.22
17/06/2020 16:00:00,163.83
18/06/2020 16:00:00,168.05
19/06/2020 16:00:00,164.36
22/06/2020 16:00:00,170.26
23/06/2020 16:00:00,172.79
24/06/2020 16:00:00,168
25/06/2020 16:00:00,172.5
26/06/2020 16:00:00,170.87
29/06/2020 16:00:00,168.35
30/06/2020 16:00:00,174.23
01/07/2020 16:00:00,177.43
02/07/2020 16:00:00,177.21
06/07/2020 16:00:00,176.18
07/07/2020 16:00:00,177.28
08/07/2020 16:00:00,181.57
09/07/2020 16:00:00,183.23
10/07/2020 16:00:00,178.4
13/07/2020 16:00:00,171.51
14/07/2020 16:00:00,172.3
15/07/2020 16:00:00,172.06
16/07/2020 16:00:00,169.81
17/07/2020 16:00:00,173.92
20/07/2020 16:00:00,178.82
21/07/2020 16:00:00,175.58
22/07/2020 16:00:00,178.42
23/07/2020 16:00:00,173.86
24/07/2020 16:00:00,172.56
27/07/2020 16:00:00,177.98
28/07/2020 16:00:00,176.27
29/07/2020 16:00:00,184.6
30/07/2020 16:00:00,192.51
31/07/2020 16:00:00,196.07
03/08/2020 16:00:00,197.07
04/08/2020 16:00:00,197.33
05/08/2020 16:00:00,202.91
06/08/2020 16:00:00,204.09
07/08/2020 16:00:00,198.63
10/08/2020 16:00:00,193.32
11/08/2020 16:00:00,189.03
12/08/2020 16:00:00,191.32
13/08/2020 16:00:00,193.07
14/08/2020 16:00:00,191.46
17/08/2020 16:00:00,196.29
18/08/2020 16:00:00,194.57
19/08/2020 16:00:00,192.44
20/08/2020 16:00:00,198.18
21/08/2020 16:00:00,196.79
24/08/2020 16:00:00,198.88
25/08/2020 16:00:00,201.67
26/08/2020 16:00:00,203.48
27/08/2020 16:00:00,204.34
28/08/2020 16:00:00,204.48
31/08/2020 16:00:00,204.14
01/09/2020 16:00:00,208.93
02/09/2020 16:00:00,210.82
03/09/2020 16:00:00,204.99
04/09/2020 16:00:00,191.84
08/09/2020 16:00:00,185.95
09/09/2020 16:00:00,194.6
10/09/2020 16:00:00,190.09
11/09/2020 16:00:00,184
14/09/2020 16:00:00,186.96
15/09/2020 16:00:00,186.02
16/09/2020 16:00:00,180.91
17/09/2020 16:00:00,175.79
18/09/2020 16:00:00,176.07
21/09/2020 16:00:00,183.21
22/09/2020 16:00:00,187.78
23/09/2020 16:00:00,181.61
24/09/2020 16:00:00,182.19
25/09/2020 16:00:00,187.25
28/09/2020 16:00:00,192.02
29/09/2020 16:00:00,194.5
30/09/2020 16:00:00,197.03
01/10/2020 16:00:00,196.94
02/10/2020 16:00:00,191.91
05/10/2020 16:00:00,196.85
06/10/2020 16:00:00,191.66
07/10/2020 16:00:00,194.61
08/10/2020 16:00:00,193.06
09/10/2020 16:00:00,197.27
12/10/2020 16:00:00,201.51
13/10/2020 16:00:00,207.74
14/10/2020 16:00:00,203.6
15/10/2020 16:00:00,203.14
16/10/2020 16:00:00,204.45
19/10/2020 16:00:00,200.06
20/10/2020 16:00:00,201.96
21/10/2020 16:00:00,213.07
22/10/2020 16:00:00,203.93
23/10/2020 16:00:00,203.04
26/10/2020 16:00:00,197.22
27/10/2020 16:00:00,200.43
28/10/2020 16:00:00,192.31
29/10/2020 16:00:00,195.04
30/10/2020 16:00:00,186.13
02/11/2020 16:00:00,187.76
03/11/2020 16:00:00,179.81
04/11/2020 16:00:00,194.29
05/11/2020 16:00:00,204.56
06/11/2020 16:00:00,202.73
09/11/2020 16:00:00,184.72
10/11/2020 16:00:00,183.36
11/11/2020 16:00:00,192.34
12/11/2020 16:00:00,189.1
13/11/2020 16:00:00,188.62
16/11/2020 16:00:00,191.94
17/11/2020 16:00:00,192.3
18/11/2020 16:00:00,190.12
19/11/2020 16:00:00,190.9
20/11/2020 16:00:00,192.67
23/11/2020 16:00:00,200.82
24/11/2020 16:00:00,206
25/11/2020 16:00:00,214.46
27/11/2020 13:00:00,211.39
30/11/2020 16:00:00,214.12
01/12/2020 16:00:00,216.54
02/12/2020 16:00:00,212.56
03/12/2020 16:00:00,214.54
04/12/2020 16:00:00,217.77
07/12/2020 16:00:00,217.93
08/12/2020 16:00:00,216.94
09/12/2020 16:00:00,210.8
10/12/2020 16:00:00,215.34
11/12/2020 16:00:00,214.06
14/12/2020 16:00:00,220.79
15/12/2020 16:00:00,221.6
16/12/2020 16:00:00,230.2
17/12/2020 16:00:00,235.51
18/12/2020 16:00:00,236.45
21/12/2020 16:00:00,237.72
22/12/2020 16:00:00,243.49
23/12/2020 16:00:00,239.44
24/12/2020 13:00:00,238.64
28/12/2020 16:00:00,235.73
29/12/2020 16:00:00,231.03
30/12/2020 16:00:00,231.51
31/12/2020 16:00:00,234.2
04/01/2021 16:00:00,231.92
05/01/2021 16:00:00,234.91
06/01/2021 16:00:00,226.83
07/01/2021 16:00:00,235.04
08/01/2021 16:00:00,242.46
11/01/2021 16:00:00,237.5
12/01/2021 16:00:00,237.64
13/01/2021 16:00:00,244.9
14/01/2021 16:00:00,242.06
15/01/2021 16:00:00,239.79
19/01/2021 16:00:00,247.25
20/01/2021 16:00:00,244.26
21/01/2021 16:00:00,248.64
22/01/2021 16:00:00,252
25/01/2021 16:00:00,247.75
26/01/2021 16:00:00,241
27/01/2021 16:00:00,229.94
28/01/2021 16:00:00,237.79
29/01/2021 16:00:00,234.31
01/02/2021 16:00:00,241.85
02/02/2021 16:00:00,249.1
03/02/2021 16:00:00,251.9
04/02/2021 16:00:00,270.43
05/02/2021 16:00:00,269.44
08/02/2021 16:00:00,282.17
09/02/2021 16:00:00,284.2
10/02/2021 16:00:00,283.18
11/02/2021 16:00:00,285.03
12/02/2021 16:00:00,298.37
16/02/2021 16:00:00,304.79
17/02/2021 16:00:00,297.2
18/02/2021 16:00:00,290.81
19/02/2021 16:00:00,286.92
22/02/2021 16:00:00,273.85
23/02/2021 16:00:00,265
24/02/2021 16:00:00,266.07
25/02/2021 16:00:00,253.94
26/02/2021 16:00:00,259.85
01/03/2021 16:00:00,273.63
02/03/2021 16:00:00,269.19
03/03/2021 16:00:00,255.06
04/03/2021 16:00:00,239.07
05/03/2021 16:00:00,239.05
08/03/2021 16:00:00,226.09
09/03/2021 16:00:00,241.76
10/03/2021 16:00:00,242.07
11/03/2021 16:00:00,253.83
12/03/2021 16:00:00,250.35
15/03/2021 16:00:00,249.98
16/03/2021 16:00:00,249.31
17/03/2021 16:00:00,251.47
18/03/2021 16:00:00,238.41
19/03/2021 16:00:00,241.28
22/03/2021 16:00:00,244.39
23/03/2021 16:00:00,243.77
24/03/2021 16:00:00,234.27
25/03/2021 16:00:00,234.24
26/03/2021 16:00:00,241.03
29/03/2021 16:00:00,235.67
30/03/2021 16:00:00,236.54
31/03/2021 16:00:00,242.84
01/04/2021 16:00:00,247.54
05/04/2021 16:00:00,251.02
06/04/2021 16:00:00,253.19
07/04/2021 16:00:00,255.6
08/04/2021 16:00:00,264.5
09/04/2021 16:00:00,266.77
12/04/2021 16:00:00,269.03
